day,x1,x2,y
1,6.267496979207358,C,4.60392417586559
1,6.592164518124732,C,2.3189995257293274
1,7.461688678901528,A,14.341125922982362
1,7.548915835056164,A,14.58828724772262
1,8.313763221477338,B,5.284077128305873
1,8.365679973675114,B,8.875169861302743
1,8.514318876949146,A,12.5507222606679
1,8.599289566298145,A,15.208291599182706
1,8.736186846951444,A,11.69937300136925
1,8.745905285517704,B,7.883155475875382
1,8.98743172782508,A,12.063182615389263
1,8.98961838044863,A,14.126213759693243
1,9.105565344567534,A,15.575784303643477
1,9.294184230996054,A,12.15853638147005
1,9.38224509311665,A,15.77781122332075
1,9.503504877898036,A,12.497923506699964
1,9.547648921319936,A,14.2612629019113
1,9.81361492738026,A,14.21192401320796
1,9.899087184707978,A,13.457581869056794
1,9.941883198692738,B,9.807802930439802
1,9.965535581038317,A,13.869011048837791
1,10.041299375958712,B,8.602527834067642
1,10.08627735257811,A,13.129686200779958
1,10.209003002480246,A,14.672351083278404
1,10.34779920540602,A,13.960558512720286
1,10.38693253378415,C,4.052075443742946
1,10.39677272211695,C,5.474685327631974
1,10.406376436947728,A,17.53517382841092
1,10.439178820948648,A,14.150628097554444
1,10.598484277355025,B,11.203899676182626
1,10.618573582720428,A,14.149562282861108
1,10.639018211885917,A,16.32560909795168
1,10.649627092492175,B,11.633950000103066
1,10.657483630081682,B,7.849195572219243
1,10.685165080507648,A,18.355671766483496
1,10.742164657487349,A,20.368474902891684
1,10.744931713525446,C,0.28020452212113334
1,10.7653167334885,A,12.157152372578308
1,10.804225494801384,C,8.704411138761783
1,10.825322763011778,B,7.999053752477336
1,10.880398842075254,A,13.26944635140866
1,10.903382473390506,A,17.704805829209214
1,10.972189572039575,A,18.205550775154702
1,10.981841287682098,B,11.798615710264844
1,11.009008849205605,A,13.97041344501574
1,11.047627640927146,A,15.669251174314917
1,11.077551387423867,B,12.618151647237742
1,11.112489375131993,A,18.263946745201796
1,11.120143196673212,A,16.806592511007636
1,11.1850417491465,A,12.129633403761163
1,11.18814248351379,A,16.822467776024048
1,11.21679321416747,B,9.190125614184819
1,11.218893171484886,A,15.79869360302617
1,11.225893858645534,A,17.535132354651044
1,11.246612301828247,A,14.675723838953708
1,11.28197230423273,A,15.485699205945128
1,11.317518729275212,A,13.500116172292081
1,11.327607126125557,B,9.151415464770889
1,11.347402733087229,A,16.81423694016242
1,11.350566213412527,B,12.560470246282524
1,11.358876615500353,A,14.525071242092892
1,11.415293587523335,A,14.964612862855644
1,11.43321554085333,C,3.4661030436485225
1,11.459587177718447,A,11.879105467821368
1,11.578538821606495,A,17.610036297053714
1,11.604008944036659,A,13.435326274616367
1,11.645356006088567,C,4.866318057388875
1,11.646405168740877,A,14.305018183674967
1,11.684446785167731,A,12.670755550956342
1,11.726150472966456,C,4.980025320964725
1,11.763437145899765,A,17.92682592800981
1,11.797113669506809,A,13.791035589528732
1,11.807156033515316,A,17.690519111415014
1,11.810803660349066,A,15.886007191314565
1,11.834538615387014,A,16.8737652181852
1,11.834651919305935,B,13.154313184850118
1,11.939000941342917,C,5.955194637787825
1,12.041225319901375,B,9.787101664021613
1,12.08775011910329,A,21.045938829718978
1,12.09619418861794,B,10.451762561088895
1,12.124939056142193,A,15.548382533989924
1,12.150961766317925,A,13.820597774744463
1,12.159959170737833,A,15.586093874844382
1,12.208073100567471,A,14.123399123460775
1,12.247774658828847,A,15.653965362949554
1,12.248341491045812,C,5.293393423195022
1,12.257948961687744,A,16.713600474533173
1,12.26597395262522,A,16.16746328787367
1,12.278515232485098,A,14.102055009441191
1,12.288264328465566,B,8.657034733940286
1,12.304107446794648,B,11.397067848497686
1,12.326579248812164,A,15.311350858389924
1,12.357160673589918,A,14.621722471604837
1,12.369718939274104,C,6.32059216420905
1,12.393739346404729,C,3.36397479615886
1,12.482278676505864,A,16.2463323429974
1,12.486549194191646,A,17.96474476225351
1,12.581252727221164,A,12.966363500070159
1,12.61050396765671,A,17.67478362393115
1,12.757773063716236,A,18.241232313771526
1,12.806073011334986,A,17.237341873027436
1,12.837211487559076,A,14.279777441049616
1,12.867815009007574,A,20.03963665952875
1,12.906621003697738,B,9.89673117020148
1,12.914175871097044,A,20.23491418056797
1,12.928901625855541,C,5.999519458001816
1,12.92935448522948,A,15.597821327439682
1,12.933158554922503,B,15.27695097367683
1,12.942578723765674,A,18.941586761928768
1,12.979940272263931,A,17.00215234958863
1,13.017494341806572,B,13.922593428546852
1,13.021373690941973,C,7.977753845765276
1,13.02281358794685,A,15.001409108392629
1,13.047701753251065,C,7.809081163607054
1,13.049732087273016,A,16.807338505610208
1,13.132236373674164,A,19.292435495531777
1,13.191511267985502,A,14.592526939519214
1,13.207677889983204,A,12.87638457938894
1,13.316899800659954,A,20.948094731401234
1,13.317799715744314,A,19.430234697927666
1,13.491101584756112,A,17.22847821121139
1,13.494892516196968,B,6.106365498911382
1,13.53518548254186,A,15.635359159563516
1,13.565867204094511,B,12.419457527310378
1,13.637472715728613,A,15.84835616836361
1,13.66680957573295,A,18.079500520818076
1,13.667814148041778,B,13.139792288245445
1,13.68262779415601,A,13.819106113418933
1,13.799954795678376,C,6.809884230161845
1,13.804159948346395,B,10.276494958499194
1,13.833670251109877,A,16.468247162918857
1,13.841016376729069,B,11.665883498279102
1,13.948132600961584,A,20.12375751562083
1,13.983785192188735,C,6.269868555394719
1,14.041371847257725,A,19.203615940885108
1,14.041545839773772,A,13.637606333723548
1,14.088908262816723,A,15.234765324386197
1,14.099373148270628,C,8.794702306997307
1,14.118523799951074,A,14.72383206584912
1,14.171205592742051,A,14.105495203733238
1,14.205558216451168,A,18.688522385051034
1,14.276195561074612,C,8.004791449231494
1,14.390900894866427,A,21.463708512890683
1,14.55834106501278,B,14.249810670068396
1,14.656705746654122,A,20.359900886299467
1,14.968338846402759,A,18.17738192830207
1,15.110622967341374,C,6.969791133392954
1,15.138848474708787,A,16.300973105700898
1,15.239958262715394,A,19.340357135905798
1,15.401457721372886,A,16.633600407592958
1,15.428990181083662,A,16.291183123485283
1,15.899656690375458,A,15.959827339393254
1,17.523611201399596,A,17.051468927125068
1,18.056933855651565,A,19.462707807546565
2,7.850240320685904,B,9.765978415196694
2,8.288949735203767,A,13.771458806966937
2,8.409636776891986,C,4.261490117757025
2,8.4638117561299,A,13.50962731308952
2,8.914394361506186,C,4.322914897011044
2,8.966357620243715,A,11.150782997937235
2,9.052049531522526,A,14.482189826420221
2,9.177147329810532,A,17.142514210113596
2,9.256745451699805,A,12.556516865070886
2,9.351250424848384,C,7.9375112469689135
2,9.390411350351876,A,15.366031918180774
2,9.455095249360838,C,5.266309285433962
2,9.488293492382144,A,13.93545078659186
2,9.492211459820803,A,18.356688910065564
2,9.501895757275696,A,13.037073031506491
2,9.752895272174626,C,2.28350087626225
2,9.772284128313807,A,13.426386766509621
2,9.894320980244574,B,9.874517225114065
2,9.904299231019225,B,9.342688146374275
2,10.040317458298418,C,1.0768987277549047
2,10.109723961444642,A,17.589279420831534
2,10.219451536846144,A,13.70202290471511
2,10.255525671728597,A,15.870400511769903
2,10.31014333477582,C,6.887599446003273
2,10.31586186424856,A,10.331134417777683
2,10.33397484966629,C,6.080388476914755
2,10.389155989812004,A,18.086759094151617
2,10.42174866324878,A,14.667859531713017
2,10.514373277126946,A,16.32055791990544
2,10.521487809581526,C,2.404952837711731
2,10.528652587370857,B,10.11920207387015
2,10.564215479418003,A,14.706001989595652
2,10.591350627429199,A,15.336635381157134
2,10.596823101595419,A,14.329680004480478
2,10.61541585057219,B,6.665935446107921
2,10.681928715425359,C,3.0242776148361936
2,10.788948560501348,A,16.092502155847228
2,10.791799545000494,A,13.819613261006769
2,10.804054815246529,B,11.8083521955922
2,10.806010712916493,A,17.602833428330662
2,10.808258763875894,C,5.120188178037188
2,10.945423903271351,A,15.421728059724755
2,11.000673753928044,B,9.615491003582795
2,11.04176099321446,A,17.077304504210755
2,11.149012655742922,A,17.280410069733904
2,11.153989005945004,A,18.115017767691157
2,11.200249393889885,A,12.591960193592257
2,11.230837475362748,B,11.28566303924633
2,11.249667251368521,C,9.166941820357827
2,11.276024509900026,A,17.69136309217224
2,11.410386392033047,B,11.372238421550787
2,11.412686609668652,A,15.449422601486464
2,11.42639583725985,B,8.8056767698702
2,11.435123107716132,A,17.549270148287462
2,11.532258998140573,A,15.385254250276844
2,11.542164510501095,A,18.605248422063973
2,11.553347920536662,A,17.666710636063446
2,11.564583514876324,B,9.20421184812363
2,11.627507299241719,C,6.052124367802881
2,11.733056173328247,C,8.929651912136706
2,11.745314473160729,B,8.79240008741851
2,11.747470784716846,C,4.443175746264938
2,11.818868200024427,B,9.583157517211294
2,11.82697329780601,B,11.925225504298185
2,11.827066649104266,A,15.520551896298839
2,11.829382807276154,A,15.08003403329155
2,11.836480992039176,B,11.086734765630416
2,11.844061242153055,A,18.33281752342289
2,11.853289596361234,A,16.32546139165564
2,11.864273628621243,A,16.35964665585493
2,11.89280522710913,A,19.253364670387732
2,11.896036512311419,A,18.67037701927641
2,11.956639365272862,B,8.986379218009999
2,11.996412591832387,A,15.56252828882227
2,12.000738009139617,A,11.12706255279242
2,12.057102518631895,A,12.537309859289158
2,12.089339958898387,C,7.657628470991259
2,12.12182690078471,A,16.211552353616014
2,12.15902464049995,A,14.182083499274263
2,12.244194170933401,A,15.110490539189767
2,12.265209052768975,A,14.301825288106645
2,12.285132456631471,B,13.879274830380623
2,12.408952496697385,A,18.10311549689643
2,12.468063349888949,A,13.116053809783741
2,12.54794758754492,A,16.717530156182494
2,12.57777444049839,A,16.279569515853307
2,12.593103946046122,C,7.917235474622258
2,12.699508122142738,B,12.196204377241878
2,12.729846980930184,A,16.900252344255964
2,12.749600527955323,A,18.811399099709618
2,12.76614891667453,C,7.580878091091714
2,12.775378541096535,B,12.56238835809841
2,12.779836436543459,A,14.496341384223348
2,12.855973298258784,A,15.916912215555008
2,12.880093024509222,A,14.186336880995295
2,12.88196170912467,C,8.11446537628813
2,12.888313935859447,A,16.71353587062617
2,12.958753487855615,B,10.825477307384396
2,13.021100709703097,A,14.248537920661612
2,13.03536961764576,A,19.303932881716282
2,13.066460055493561,B,10.235273595003074
2,13.10019841352523,B,8.987137918793191
2,13.103939073822055,A,14.649004994573133
2,13.119557722336504,A,15.939204207789992
2,13.125097941915568,A,16.767606428420457
2,13.17528061745221,B,11.539398116706371
2,13.267460217605198,B,12.978700812341298
2,13.330343121803239,A,14.632583923794835
2,13.332139672025594,A,12.82877348826991
2,13.438383147004812,A,14.388590827360343
2,13.465262544605652,A,16.059619194283638
2,13.536466057338954,A,16.591505494412417
2,13.684823118567678,C,11.54111801916083
2,13.692076215364867,A,15.424932807337534
2,13.71055644977128,B,11.523786874988236
2,13.729175480472284,A,14.763695624354684
2,13.745763795496678,A,16.52027170164447
2,13.754806283354217,A,17.364711289482607
2,13.908515578487716,A,14.278657738515314
2,13.92141401739654,C,5.380109462417866
2,13.984290842584908,A,17.562677540051983
2,14.040279695856308,C,4.821347144632908
2,14.042073904260974,A,14.122381692467394
2,14.094415581450512,B,10.437522072343212
2,14.107312804614661,A,16.16504549431957
2,14.123371451706737,A,14.180060260956239
2,14.140468184066126,B,8.806170422611522
2,14.217245908190089,B,12.69370854750971
2,14.229488086496485,C,6.4402177844255615
2,14.231396849018328,C,9.903907495786838
2,14.301706364564183,A,15.648726478535348
2,14.369365232615358,B,10.660937896653657
2,14.404361435162535,C,8.353781882848098
2,14.442454836178793,B,12.935252348680542
2,14.539872640747575,A,17.43073638672795
2,14.609561822232571,A,16.883112149243978
2,14.62714083458799,A,15.818724813417434
2,14.779816123350836,C,8.010163325394421
2,14.900676846537992,A,15.68728601719385
2,14.929161755996457,A,15.461295643518485
2,15.013309041829775,A,14.538287036357826
2,15.23261133329377,A,19.95520592607238
2,15.254653586205926,A,14.622683231813173
2,15.390833869073022,B,14.294058752734301
2,15.444580307052048,A,14.84939914096719
2,15.502648477050473,A,17.500318982892075
2,15.54168609737841,A,18.40209028129244
2,15.740477302984502,C,7.340522489990063
2,15.872564634240927,C,3.6187123538441517
2,16.110170634129684,A,19.6242175969589
2,16.213010283877487,C,9.936010388427938
2,16.21608038048583,A,21.31215722720325
2,16.266069310591707,C,8.021635995844486
2,17.063880848088417,A,20.17457052231794
2,17.242412419605966,A,19.059044826675862
3,6.044043342978698,B,6.818113040042109
3,7.074404622843023,A,8.774338422276394
3,7.103817702807142,C,2.414763049220279
3,7.685186093868554,A,15.412200615060504
3,7.8766027067697015,A,15.210332001803511
3,8.411875956152993,A,13.183590968220205
3,8.430256306527134,A,12.019862257329386
3,8.503092327801511,A,12.305554531174982
3,8.670855542207024,A,14.305804527015896
3,8.69073018352318,C,8.396292265373432
3,8.865634699943044,A,15.449424852908866
3,8.868689488590803,A,15.026660930883093
3,8.897932918810795,C,6.181379368706766
3,8.942878073457226,A,17.32973421369447
3,9.052989961954793,B,11.05402356893907
3,9.101141507289203,A,14.170486417501909
3,9.220908955227303,A,9.777321178396955
3,9.3159398602304,C,2.4531128239069795
3,9.353926933686,C,2.9569742923052447
3,9.382654654990048,C,2.1313138711697177
3,9.383944459494176,A,11.845793749066207
3,9.416539212821167,A,13.303108447440495
3,9.477825151109021,A,14.098821190366282
3,9.498429214835287,A,12.355045160958918
3,9.504670002045314,B,9.247024306192255
3,9.544810325579041,A,15.18409307316501
3,9.559350908920766,C,4.657067447209914
3,9.697696684523347,A,16.756309128471155
3,9.816577571202046,A,16.425597151982178
3,9.867001086531655,A,15.117963810824524
3,10.118067598181609,A,14.852485271106584
3,10.169841121738955,B,11.573526461966257
3,10.200520835029776,C,3.9108462026428987
3,10.284397965312396,A,17.00985765308441
3,10.41416257460663,A,15.118782993546047
3,10.43749390741482,A,15.00035102245272
3,10.44016710086757,A,18.03630427072177
3,10.44191758674682,A,19.471160704247385
3,10.464111347405437,A,13.698365563975056
3,10.478936123758661,C,6.598805488218917
3,10.493874329990236,B,13.212699622142093
3,10.539431804280811,A,17.427844077674397
3,10.621755743300046,C,3.5551231995913573
3,10.762859762581574,A,14.82055135401235
3,10.79370825633428,B,12.209713457139102
3,10.812621233435522,A,16.686075563940594
3,10.834813098293495,B,9.116144541214453
3,10.870417517035591,A,13.521857732923733
3,10.887781137227105,A,14.41924852189732
3,10.897414018171386,A,16.863880593068302
3,10.920587718168374,A,15.963263538002973
3,11.029947487002664,A,15.245852905673814
3,11.171455266657532,C,8.757998694897637
3,11.17932545563703,C,7.119178142033956
3,11.205174386844224,A,15.09834764180454
3,11.227342399972866,A,17.52336179113114
3,11.324687277190598,A,14.953448628443095
3,11.381982878723848,C,3.80830644042478
3,11.49232623703347,B,14.287170687383593
3,11.49528180128572,A,13.662234593942664
3,11.520416696240526,C,3.210279633079536
3,11.529090741803826,A,15.636500935690783
3,11.550649661364886,A,17.68779554350446
3,11.587630490308998,A,16.916598244793466
3,11.588993546345195,C,4.224331690873354
3,11.648108839025998,A,16.145795002357318
3,11.728550418627867,B,11.233370625518381
3,11.820080842695226,C,8.299974710875528
3,11.82907921593417,A,16.32504517784168
3,11.834482885229187,A,16.38268137376327
3,11.920302652324468,C,4.655041683194587
3,11.9494788517604,B,13.399769454004586
3,11.952223192920497,A,17.88637900143056
3,12.00496646742968,A,18.845302307085657
3,12.058036352005633,C,6.445681171457267
3,12.169951772512514,A,14.999455723236103
3,12.194584309505348,C,6.960739472790813
3,12.274396992650075,B,7.276250401419615
3,12.283781138200258,C,4.7624254727697695
3,12.328910118322643,A,18.65474556966642
3,12.333911527159085,A,14.97267417377435
3,12.353639713612395,A,15.779571858389698
3,12.366903443484684,A,22.417566897565145
3,12.38808039713905,B,13.495970794295582
3,12.437030854735948,C,7.492433886217321
3,12.471193551477256,A,18.25196979998713
3,12.565707246697826,A,16.56124475893562
3,12.57620143658581,B,7.555117061861928
3,12.630971096359799,A,16.786037838848863
3,12.640757406563782,A,16.834480022758957
3,12.687887271072102,A,18.459263108833355
3,12.745524773298047,B,7.7734041997507894
3,12.758817631706982,C,7.490381712063984
3,12.767598064413495,A,15.028536034615067
3,12.767813147893689,B,11.601997426799922
3,12.784321317309931,C,7.1557176759797585
3,12.824161255072127,C,7.5674114138704605
3,12.839517904909343,A,13.030929881180645
3,12.899459572448976,B,8.197654104808995
3,12.910806441555936,A,18.064644179897066
3,12.961410525463789,C,5.152181744594624
3,12.96947506566081,B,8.214352691840794
3,13.00198519837858,A,17.994170709752034
3,13.036646361526296,A,18.640150387442933
3,13.079592358646114,A,16.23563618927149
3,13.082604982339175,A,20.788154752198064
3,13.138460753626482,A,18.023966093769914
3,13.157399598416879,A,13.772518450004052
3,13.236718861859071,C,5.840459772185539
3,13.36175772701655,C,6.678609863121555
3,13.382561678700679,A,15.259243509144062
3,13.383590424854537,C,11.967652231373151
3,13.402693927559103,B,12.311900688131857
3,13.425654038261289,C,3.311453468137161
3,13.43714001460776,A,14.328126128214706
3,13.472245730106376,A,16.264474219159332
3,13.505172306404429,A,17.84020219530463
3,13.592255163062456,A,16.876668812836463
3,13.668195986312615,A,14.453987365470141
3,13.690238295652396,C,6.139195363591467
3,13.720122716922596,A,16.403576480730173
3,13.723924158934118,A,17.578486379945165
3,13.752705268300149,C,4.96832998556983
3,13.846260755372926,B,11.833339776159152
3,13.870131601012828,A,14.367550382367654
3,13.930579901566427,C,4.096594861484835
3,13.982430818704447,A,17.199130859784436
3,14.010999931701113,A,19.668606164643712
3,14.014896621298597,A,16.80350270220147
3,14.170148965783987,A,15.892073365532358
3,14.210412790845462,A,15.703324734419958
3,14.255204332316332,C,6.4487993141819615
3,14.265070924824094,A,16.120432357766234
3,14.325140970941327,A,19.23719167889857
3,14.398723436116349,C,5.235929771973069
3,14.589060612793567,A,15.451691300493202
3,14.643720948285864,A,19.496873008851054
3,14.768183351628174,B,15.683258058280908
3,14.829420170811437,A,18.49582691547426
3,14.97507261598236,B,15.690386064043029
3,15.136385477408137,A,19.118385076971062
3,15.269018115699193,A,16.65846393811463
3,15.336553074772864,C,7.3928094609819635
3,15.35479677682997,C,8.634877312387147
3,15.542932683482777,A,20.061561275836045
3,15.621593075997275,A,17.705866115054267
3,15.659239817433162,A,18.65000156229864
3,15.730039165357507,A,16.434848520613805
3,16.433614262863102,A,20.19225684786313
3,16.576412475250912,A,14.995214527078405
3,16.588233052993843,C,13.212241188280847
3,16.891075697404496,A,16.99834439797365
4,7.0266229716411255,C,3.6674887037445476
4,7.156130673775204,B,8.075324192003974
4,7.258632031360867,B,10.558927632201772
4,7.575682269080864,B,6.536885555610453
4,7.941834153221235,B,9.890554208265772
4,8.210245490498426,A,15.450459967314249
4,8.23135175291321,B,12.02469320454302
4,8.292227302096979,A,11.903890413565374
4,8.406879851080213,A,14.053118945937518
4,8.523149951845447,A,12.74240236235069
4,8.53848282163857,A,14.07980871362483
4,8.986443164334494,A,20.66169467017048
4,9.049389907630227,A,13.574215435832556
4,9.10474605846048,A,15.661358670147973
4,9.11799089349294,C,4.385426998329846
4,9.211577665783196,A,14.324435120504788
4,9.333635239666314,A,12.686247888275613
4,9.39848080708333,A,16.897303751421276
4,9.451941310455295,C,4.5777077526195695
4,9.560238881364203,B,9.27235500986423
4,9.734248440596005,A,18.29923726612958
4,9.742796319701737,C,6.335346611717732
4,9.784664573393576,A,15.41436488203433
4,9.799884825172647,A,14.173338778427055
4,9.861140767809049,B,9.328943800788636
4,9.905526693342846,C,5.640711545443071
4,9.923083583635236,A,13.42894599381042
4,10.050286426711244,A,15.050173941671398
4,10.158035680151736,A,15.850251873543385
4,10.205713786861304,A,9.576024544283719
4,10.243794317109463,A,15.950838739704933
4,10.25173074008633,A,12.791674258931621
4,10.307145588224753,A,17.12418397143803
4,10.329453822410334,C,5.321019847893553
4,10.341984291479482,A,16.593034054546763
4,10.348240205772235,C,5.493490004627543
4,10.358941378247058,A,19.616282395195874
4,10.374145641689651,C,3.7926497734138733
4,10.421290035665344,B,5.746988051465457
4,10.47157790525376,A,13.69660185770951
4,10.527313184877395,A,17.852807950343173
4,10.572426339055552,A,12.911419219386302
4,10.667910560259482,A,14.67323470618695
4,10.75780171371234,A,15.481690330404115
4,10.828160698186121,A,13.826364963295742
4,10.861555342656276,C,7.7768441764936425
4,10.86361650688951,B,12.818323980730195
4,10.86710529808935,A,15.822948184605401
4,10.90768483752615,A,16.084203180544154
4,10.914157742189841,A,15.445116137335038
4,10.929841418836393,C,7.380118089060038
4,10.949657552351491,A,16.36275857223389
4,10.95321835540875,A,16.715634187930785
4,10.985825796250168,A,18.840787139487148
4,10.993755706139826,A,16.592754900279953
4,11.011400102532955,A,15.858120318475255
4,11.018523576308871,A,17.901615718400354
4,11.061325579024828,A,16.406146957023466
4,11.104076030947565,A,19.712844271786846
4,11.124066624996246,B,8.582993195034497
4,11.153246346578886,C,3.944202658912908
4,11.161932684831113,C,4.616038930209436
4,11.188609996947825,C,3.201063601099592
4,11.193310620850424,A,15.430578794668222
4,11.214911168872087,C,8.124467418910488
4,11.279712882537037,A,16.036641099844413
4,11.288675388609956,A,15.541159063033128
4,11.34261725670814,A,15.13767963392903
4,11.366554480669343,A,17.01270768017675
4,11.393370375864077,A,15.64032619225499
4,11.415007458208253,A,16.104812103798945
4,11.43961312844062,A,17.868433172272695
4,11.473702644117616,A,18.345155181088423
4,11.479570295219965,A,12.74988565157135
4,11.487141728743829,C,5.2311252935958
4,11.50230872583597,A,17.942925844713287
4,11.58377996477046,A,11.932050227158527
4,11.605315723452838,A,14.685310978897448
4,11.672619815587197,A,17.449575484502997
4,11.677100875435176,B,7.830823203273127
4,11.68560329265445,A,16.957980797929828
4,11.70853349594726,B,8.422919037409688
4,11.728172512591707,B,12.85465456741452
4,11.74479937607187,A,16.305339550207286
4,11.890887021158003,C,4.533587961493753
4,11.891063157772946,C,4.65511175419728
4,11.89921775900384,A,15.494138033611847
4,11.914833047173651,A,12.64484490176191
4,11.965300196815967,C,3.374777755311759
4,11.96589048915678,B,11.043583108642848
4,11.993409147873837,B,8.759188350189463
4,12.001076388145451,C,7.883948781692282
4,12.070907057440106,C,8.904861743817413
4,12.095562707530272,A,18.464479875106164
4,12.106914741331597,A,17.111581963978544
4,12.150934928377705,A,16.006025505120196
4,12.164044004724463,C,4.339310920779656
4,12.249887765276876,A,15.915206986092278
4,12.271102278224248,A,14.051862095309218
4,12.2734241936275,A,18.078946507310704
4,12.288973895669432,A,15.95551749608989
4,12.367522656414918,B,7.017578960004853
4,12.383839601137298,A,15.933475416513627
4,12.407318501407993,B,14.888932858612012
4,12.427131928048727,C,7.913912558919525
4,12.450156653687838,A,13.927746280813052
4,12.464647179153005,C,0.8397182111454811
4,12.496565723573879,B,11.778789132214744
4,12.504509735922312,A,17.370839991028607
4,12.545341030624627,A,17.308700413953584
4,12.558841743968475,B,11.963159269631534
4,12.56161082420097,A,17.412755758112993
4,12.622766855866065,C,8.43523376527589
4,12.705138409846086,A,14.915044220252346
4,12.763127141817481,A,16.625840348621743
4,12.782836316116363,A,18.684999663825167
4,12.834142645622315,C,3.533075926267796
4,13.032213620238023,A,16.067907607238865
4,13.119495385642786,B,9.313307764748496
4,13.27262641978271,A,17.488032915699076
4,13.28534287370648,A,13.768922097822813
4,13.32410475405994,C,11.688782904578684
4,13.330666562986647,A,17.27094013226241
4,13.396673801918428,A,18.892690343079664
4,13.415177424163703,B,11.365204104500673
4,13.451720239629365,A,16.17108874632013
4,13.541877747010384,B,11.183860515352585
4,13.631382918435248,C,8.878504986036228
4,13.713077915372303,A,19.48787450489975
4,13.778746221378821,C,6.684912669960398
4,13.812862491802033,C,7.350004463144896
4,13.848737856615271,B,10.784006455493227
4,13.96470415023049,A,17.630079128539872
4,13.996296510242377,B,15.590064245139482
4,13.999631814389158,A,13.931175613982852
4,14.034597772374564,A,22.7421160229853
4,14.10470287562899,B,13.256958688739218
4,14.105374624308013,B,10.706546127549577
4,14.417496984184577,A,19.180644940704386
4,14.446477191286931,A,14.615889381378988
4,14.484957374431314,A,15.709558950521654
4,14.554393434718518,C,8.169475527455493
4,14.588465504519416,A,20.206961556188286
4,14.747058030922723,C,5.723780972165175
4,14.773986763481437,A,15.250653383816076
4,14.775973240867236,C,6.020675783782974
4,14.876121728387464,C,9.27969140411314
4,14.884210254252988,A,14.258221535141166
4,14.997317145083564,A,17.391251966166337
4,15.183400184229345,A,18.20838774837957
4,15.194575045947875,B,12.96946140402751
4,15.466805264896598,C,9.249366939718621
4,15.512167727570121,C,7.926094359457088
4,15.682584405255042,B,8.745335363915316
4,15.780767838261248,A,17.132816978703453
4,15.845486807110932,A,20.003117497539122
4,16.954380054288315,A,19.10893711916949
4,18.36609188749439,C,9.136134212011807
5,6.792933718414961,A,15.953816338066519
5,7.0348818601032805,A,15.13297929317821
5,7.284643782612927,A,16.68089722675651
5,7.90530369659172,B,5.912968130683774
5,8.100847588445738,A,12.533648764174664
5,8.172016283606638,A,14.207039507368089
5,8.625476326854622,A,13.464183854092113
5,8.645039963734982,A,16.336953558302657
5,8.74132256589817,A,16.103609796044534
5,8.823265351047302,B,10.455646151744189
5,9.004959062757072,A,16.695110931514332
5,9.153805739567039,B,10.38534981362276
5,9.31335910336832,B,9.490564031703814
5,9.354325176956104,A,16.827381420931754
5,9.374722925490154,B,9.538057095811512
5,9.398430039222898,A,16.215087343856773
5,9.485457584495151,C,3.455341182226567
5,9.579397207242216,B,9.774849201383978
5,9.639234614293036,A,17.04635048730822
5,9.65352333281003,A,14.587129226509525
5,9.750603678079628,A,10.094774922289806
5,9.774372528733776,A,16.093680507689683
5,9.84123470364409,B,12.01101618252697
5,9.906760920280917,B,11.05795652359257
5,9.946901212934055,C,4.367786828426362
5,9.970434994041215,A,13.658002189342408
5,9.977146371909283,C,2.854995553489832
5,9.985488628974265,A,11.764195408790881
5,9.99532109140723,A,13.510033557338792
5,10.00455203670719,A,14.809361783907388
5,10.01348216095207,A,17.992055083559283
5,10.163404955023594,B,10.46011963723372
5,10.232679205942917,A,15.58950350494468
5,10.34147769826208,B,12.205017361310796
5,10.467908405938278,B,10.846848665637612
5,10.47356028396831,C,3.5796188475351047
5,10.475449676012047,A,12.390222038916551
5,10.492767388759814,A,17.98324783802151
