x,y
3.835353722060331,6.98715062442673
2.376280172438089,3.2679111915034333
3.086789967626976,6.582678004609846
1.5698066148487209,1.7703157536670393
0.8446088715184255,2.152990572989303
4.286401905174015,8.483058787878836
4.324884208418616,7.5588193961961245
3.6894178642756406,5.631356964663179
2.2955700794362253,3.4882387364834333
1.932729178063213,1.2910221504259187
3.5445837685674366,6.234368464559618
3.1708205338259763,5.019197423576325
3.6923478462177153,6.503004282750476
3.681654174584035,6.389874340006661
3.336573104131722,4.673679490168426
1.0062214244435175,2.176899848764806
3.1021017620541733,6.093240143110733
-0.4857040887983515,0.43700154586211715
3.391339478142439,5.984681782304462
3.053886416328624,8.320005358221724
2.414690468594749,3.0753378984507647
1.2597782739160295,0.4968818389370141
2.3332650468678486,1.6787169821858732
2.68223410775485,1.894277701898286
2.4408401439769625,2.646719086706162
3.4301693287298978,5.5774823459452065
1.7565210185930906,0.7027909779110053
1.7026346031734982,0.5468330809625783
3.587120115350505,7.292493181428666
1.6068763947860036,2.6633467517929557
2.5912460253619765,2.2689469954337858
2.269521767803556,3.012214864942387
1.6186864174389468,2.568548866156082
3.603480267149165,6.807440597446487
3.408316902740585,6.963587833899188
2.521364400557602,3.2847450376939924
3.308578924460067,6.604170994247251
3.439877541323738,5.2097634411907325
4.62237577655413,10.267923299512123
2.638273234195651,1.685181344341224
3.2325602062872947,5.019164457877769
1.29905638523229,0.3216060354747112
4.613877300344344,8.591155686739446
3.4863774105865852,7.69805104681161
1.9015409785153934,2.3701956478562076
3.0592680235680025,5.9145387041151665
1.2046983745142865,0.6383709392155034
2.0364380216453846,1.9783674429589255
3.6491037600283116,7.420379888066149
2.3761890701814807,2.0501631717518727
2.530683921807409,0.9578784557183178
1.9506153693872375,1.9525305307176728
3.4384225417231615,5.880418609731277
2.2913945978843926,1.7623460797343686
5.165844852246899,8.041762347851005
3.77602877782518,7.462773896679557
4.699625970115324,6.924624418489772
2.560124569067491,2.22161478076556
3.1330191986511378,5.774480361082612
1.410691241099602,2.9386318545574612
2.515510116420219,1.969733010858815
3.0553141140330813,5.574667432829323
0.8225115676274437,1.3242485244657891
2.478583034403811,3.1184248795929808
2.215776916630034,2.411324194504593
2.4402863027601054,0.47202266983956176
3.8302454205935224,8.21298695223349
5.262062405311228,6.622188985931321
0.46239984214905494,-1.1715309732625498
2.5014224929778797,0.5849518975158556
2.5077087969252942,2.290054189309643
3.1026061116801715,5.561766111900095
4.197934795126439,7.6898322226337
3.0210319631334297,7.062728908540627
1.0093238099233999,0.06217310855679081
2.302313758233879,3.0104383241006056
2.9733267361448923,4.315958198963768
2.5985831011062936,0.645838638640369
2.800901795443264,0.19112400354373005
1.9827140565334325,-0.26460369849694465
1.9442239600013058,1.7683808793403268
3.2208395398227547,6.4131707085267236
2.575049473835996,2.7567676475764578
3.9908238331534,6.514176363950053
2.162165688268466,2.2448773366836337
2.765518475513922,2.776223642586495
1.028608603110586,0.21339365661119847
1.6179471860327217,1.1888734997551431
3.3112465719983204,8.412779357237422
3.2321157051040244,5.485080113296187
3.166616691359186,7.828070523922365
2.049087093536203,1.5120699526275971
1.8474694149921815,1.8259399681333013
2.8478108919240634,2.882850211205678
2.9256983752229484,3.0170761272626403
1.8140280382250666,2.829316573939023
3.9922007083335176,8.496027180920645
0.13008772565298976,-0.2173729477625902
4.249590340363195,9.025448837381147
3.839084258777535,7.750347785477879
2.455541902438682,0.25622301256799274
4.433075901501516,7.0641043371579695
3.130822612767584,5.535139123625286
4.167227915347283,8.420031673748573
4.048076655078061,5.732958314921381
4.031959979995776,7.260360349846284
2.352951709069239,3.9216210439279227
1.8848527638447736,-0.5748630743772041
2.4896658669202107,0.41681594697698987
4.418772113126237,7.369897912941092
1.365099965427715,2.5222929549581985
3.961775110172969,5.9118137755695255
2.4009853159489785,1.8412125146657186
1.9489892712660835,1.7549100212143085
3.623113640663343,8.102706141474851
3.7014977280721655,5.356998898739018
1.7750876762966616,1.2764427749107579
1.963968131923812,3.363183037807419
3.43308913660633,6.1356023914830145
3.760138209272662,7.222750680476057
2.9187996740279325,2.2117561675121347
2.843104681020989,0.3458327124171232
2.9491331563003116,2.4425891671957127
1.4327945743052968,2.1944781382093486
2.551360691619791,1.8441301647133375
3.1224495272937043,7.492873544793241
3.143476767919572,5.103560137295878
2.9545430919662743,4.257734746140139
4.48284154168578,6.914129421468498
2.7640597976153325,0.5709375677714355
3.4164542345906,6.938757346301562
2.762681164520371,2.111086701190781
1.6905633499010841,0.5348243723786836
2.0515588797622866,1.6462149088801017
2.538461992852505,2.251481011131885
3.056039216969932,7.254935753526135
2.2162076309916476,3.2704261395695244
4.497815118563363,8.128867964274951
2.293192392770247,2.682352792527917
3.0167672439904263,6.3570922429480525
3.6991635100047375,6.2852844359416356
2.055757259301011,2.606095518731574
2.370630974478104,1.2621239579205301
4.638277613464362,7.875495472728196
2.1385337729120946,1.6973627676782952
4.202999116187593,7.1826215965248
2.190555509975847,0.8752804072532281
3.652566920171921,5.142654512606882
2.828356164941538,3.0934425240606966
2.877955408483673,4.179211611259774
3.0139329975996287,5.3128184895079285
2.7650585726808328,1.3789872588999106
4.234583408818165,7.633788517427321
3.5524593090868635,5.1474975694942975
2.74387678516658,2.0056647150955875
1.0151822565026076,2.6819265996289126
1.9716626617744013,1.8054582053219417
2.7044546226063284,4.169770103592901
3.2293958863233523,6.58452511795163
2.9644613505513826,2.7931302886270446
3.5050643513219484,7.030240305545348
2.396730103110012,4.0075085622064766
2.424348851768393,2.9663877422027216
1.6700037045021043,2.3123292220998666
5.314192040505231,6.033747190873358
4.0016005580399,5.721736325591928
3.562268492512453,4.2600424472453335
2.1235402154836303,3.0533162880405937
3.8959237926389223,8.12470054883251
1.555069644860336,1.9248139589002546
4.719323716857622,9.573479128204447
3.0327707492728657,6.751773932013076
2.822793291001268,4.380158029367732
4.375446950206751,6.508855812418634
3.136080230639332,6.893523893883293
3.813148312217645,7.355816839014139
4.655532491436306,8.394826457033124
4.311229188138152,7.337240229401169
1.3999538347868101,3.091987910865113
1.5722633297788164,2.8359746303456337
2.3450462360864353,3.7415935628404653
4.426948911575117,7.270716483160351
3.949302420856417,7.684521471133617
4.194058769119035,7.78985949953996
2.1904566126267992,1.6306863841253274
2.6097536926468368,6.207094346211772
2.709351019755632,3.8185653037115803
2.3808325242502857,1.8854959604378054
4.380550593747002,6.539947317952705
1.9636680934292254,1.2960867686037039
3.685945511604259,6.255062129262566
3.2691941325790075,7.169459686517925
2.4922670575804604,1.3845011586165883
