x,y
A,-0.4376634672930071
,-2.953737741106671
A,1.267235791606652
B,2.445025824094985
B,0.5251573388957942
A,-1.478800159754614
,-2.2531033266596583
A,-0.9691063480605111
B,4.138230919957572
A,0.3092115930459689
A,0.4972102274080437
A,-0.05965749475865342
B,3.081233157810118
B,5.047012995541904
A,0.45562170472982444
B,2.0532375298456245
A,-1.211221019990604
A,-0.3869639863797029
A,-0.4834558796944891
,-2.313058084425667
,-2.8209088064505785
A,-0.8566911355713832
A,1.2638063779449857
B,4.717792911325783
B,3.666953647814724
B,1.7305226224683798
,-3.709594880584673
B,2.4635376230659354
B,3.3062047882612275
A,0.5708722845801462
B,2.764694468025332
B,2.6451371137087967
A,0.259881998885985
B,3.4893905527887816
A,0.06867657315159285
B,2.8706410571560537
A,0.2264670941547508
A,-0.22394825850489475
B,3.424369028297342
B,3.0471969866635864
A,1.7266016744851551
B,3.0914831642047655
A,2.105418845198977
,0.33553545363034987
,-1.412337097700477
B,3.717681353759361
A,1.4847617609612882
B,3.071540788243305
A,-0.31804703459049777
B,3.649628099395928
B,3.1097654308651457
B,2.4059651111580016
A,1.1801912487587685
B,2.3605518845141797
B,1.767294855673619
B,1.7525609896364267
B,1.9986828668564696
B,1.714149495063537
B,2.094299898007923
A,-0.7009135327455366
B,2.6349146912111623
B,2.5222583277514747
A,0.09358111983509725
A,0.9252255218863403
A,-0.131431212690949
A,-1.2712464462593618
B,2.8894580781135097
B,2.097599401613311
A,-1.6174964560696736
A,-0.6733391532573306
B,4.670907903861731
A,1.0646994550933746
B,2.445255777421944
B,2.391804080643985
B,2.6060218459101896
A,1.5895244758336335
B,0.923397711095856
A,1.5065714904980423
A,-0.9173389440273401
A,0.06593661181194538
A,-0.16580525083223835
A,-0.6808754400712245
A,-0.39915444629435987
B,5.061102400607524
B,1.2520705947270279
A,0.3343198067530468
B,2.529597376518334
B,3.2957276422811574
B,2.3017019422146316
B,2.1835851008946063
B,4.5881643779325705
B,3.7700133263072044
B,2.4748108151871993
A,-0.20648808963062887
B,3.168901578338503
A,1.317266252220952
A,0.9816108944121116
B,3.8732772820424133
B,3.7166924523381972
A,-2.2247359580173267
,-2.595285777058858
A,-0.35014373758690903
B,1.7477033503716206
B,2.0754301568843028
A,2.3360248216535804
A,0.6243686407894906
A,-0.9237173218689332
A,0.38013862887779826
,-2.7383506694443036
B,2.5722325920097844
A,0.08966019008791337
A,1.2436475069449304
B,3.2007851055565704
A,-0.9546518447135723
B,3.0538828189918545
A,0.47656186535108636
B,3.083727953855257
B,2.7625575279471697
A,-0.014526272764620759
B,2.457458530242724
,-3.2384520940266355
B,2.864427690720939
B,4.075301526002619
A,-0.6259383583441701
B,1.5143154094839555
A,1.1840742378803648
A,-0.6281281511513844
B,2.7376098291652684
B,3.902323073718324
A,-1.0163559592144449
A,-0.05518058533525157
B,3.335699150184948
B,4.4372377691232145
A,0.28957516812521944
B,4.061646119027468
B,1.8353729851883849
A,1.9372342266881162
,-0.5969965015265104
B,2.589146606027868
B,4.81095413451376
B,3.259339580856451
A,-0.6428656003488048
B,1.767467929238341
B,3.675599680006232
B,3.98788233582627
B,2.9863546106843835
A,0.4078974803262168
B,4.2606487859351
A,1.0374818324730188
B,2.165878600346777
B,3.3577088032126956
A,-2.5072134153263383
B,3.5202942404774973
A,-0.8605804577034755
A,1.148704314036607
A,0.3842001727444543
B,2.499466491798701
A,0.6560528836265231
A,-1.4096051797981868
B,1.415422912086972
A,1.6950212242734328
B,3.156717013082647
A,1.1078701121435455
A,0.8768913197677506
B,3.0398349004816434
A,-1.5545038116577463
B,2.6305368876340443
B,2.0012292884582488
,-2.641908312570234
A,0.5571650743616213
,-1.3898243292472663
B,1.9896764861142868
A,-0.8084584177858374
B,4.119838126541859
,-1.6685317718129418
A,-0.037973988072120234
B,1.6492796640690939
B,3.0348195346360343
A,1.1406604179854591
B,3.13338896204737
A,1.4813917123336355
A,1.050203578260223
,-1.8661225703506172
A,-1.0282800960193172
B,2.5471011694329815
A,-0.24013431304372515
B,3.5718216160867513
A,-0.9829174314420754
B,1.8760814325770034
A,-0.014446923631107576
A,0.6560956615286755
,-2.6215687685607745
B,2.802810100776518
A,0.1654283127649262
A,-1.4461021892034536
A,-0.4881030793332276
A,-0.6631970428991717
B,2.4290786563491635
,-0.9560123407647452
A,-1.8151224146887368
A,-0.5124142491429937
A,-1.142982477326022
B,4.295701993210253
B,4.898894396028786
B,3.5643495615203173
B,3.959653334771697
B,3.412554792103526
B,2.2646673472354095
B,3.492528333772878
A,-0.5965037443394833
A,0.12145132354220181
B,2.4849373958991734
A,-0.43237421749950616
B,1.9282760611551768
A,2.0488447550842444
,-2.058724284650139
B,2.555704251386781
B,3.1807830070188667
A,0.039274681308571716
B,3.0327251427614743
A,1.0157228896545634
A,-0.7603266346330982
B,3.824990361608516
A,1.6926081205483452
A,0.9245941962338102
A,0.3163428939243423
A,-0.9678454450384444
A,-1.6954105296601631
A,0.9596607710539375
A,-0.24636456025533388
A,1.4868893833417358
A,-0.7077722171727251
A,-1.0993420539611525
B,2.6730766635430863
A,0.36146559153865127
A,0.8226458503294041
B,3.2849320642191473
A,-1.129309934462042
B,2.613958037230792
,-2.3977905337755736
B,2.8130840579944065
B,3.748382974528068
A,0.41027064578410266
A,0.48186415596851817
B,1.9172905448424489
B,3.800601146254696
B,1.5079768245390692
B,2.414204333770912
B,3.9294116973989635
A,0.2544768289093194
B,3.8218865246074887
A,-1.1618689918872265
B,1.407604669387585
B,3.152934489654383
B,2.5508323268661295
A,-0.5030401564564724
A,1.0523918809151471
A,0.03871821177907601
B,3.281251291229783
A,0.43315132723359295
B,2.0123671728608334
B,2.646042618102668
A,-0.9936146412002635
B,3.2467924041163436
B,2.31523134375796
A,1.0422306728898911
,-2.71685998662781
B,2.523624032698711
B,2.383792082933723
A,1.2654028794061476
B,2.399636074158397
B,1.9632493532820705
,-3.6611149949457324
A,-0.882115445200542
B,5.28152331564003
A,0.20849350617178783
,-2.83917395283252
,-3.313645930003469
B,1.9189273399771798
B,3.987370193206167
B,4.162911701843191
A,-0.19194531401092224
B,2.731180230222339
,-2.4017280229605578
B,3.2377458450578396
B,3.5990440080505195
B,3.7186307827244494
B,4.288089797475218
B,2.1507495182625727
,-3.2093874211800895
A,-0.23191448780518187
B,2.4784277749172636
A,-0.649016190783128
A,-0.7460641875738928
A,0.51177301294515
A,-1.518154278152631
B,3.8122715826168125
A,-1.3989509787875476
A,-0.130603918998548
A,-0.8366104627927653
A,1.8741194934280334
B,1.7617645530236603
A,-1.0794876245189102
B,2.6802644580741495
B,3.97664044442444
B,2.7855893436387342
B,4.469727632906458
A,2.2054094619369033
B,3.2518635700038985
B,2.869484847298173
A,-1.3725627551568491
A,0.4414903030348407
A,-0.8829716156008001
B,3.4118984948398605
A,0.6703110773979349
B,4.469190648307193
A,0.012444507080724782
B,3.3992645063415274
A,1.744430089920995
A,-2.6573509260990456
A,1.0942066014101177
B,2.5435521955939016
B,3.28546820676054
B,3.738849448537365
B,2.676979831151688
A,0.4960371040333083
A,0.5244064985245289
B,3.4404521913588444
A,0.5540323013480741
A,0.35080451056683665
A,-0.26614715358967017
B,2.4415096791666118
A,0.7797425098959957
B,3.693154885154036
B,3.360389715192084
B,1.8761359235109396
B,0.4526862166632504
B,3.4452264466751807
A,-1.102851255145733
A,0.30914607741719324
A,-1.4049176771457794
,-0.0007221987395711338
